real12,pred12,real3,pred3
196.0,201.19305,168.0,115.66569
234.0,220.02417,178.0,142.53395
186.0,229.19052,176.0,156.04877
237.0,243.91452,196.0,178.77808
223.0,241.05952,193.0,174.38963
251.0,249.67935,186.0,186.51611
251.0,254.40375,205.0,194.28992
226.0,248.24637,220.0,200.00404
274.0,247.3671,237.0,212.32233
232.0,247.70393,196.0,220.31564
277.0,249.28607,234.0,224.39514
251.0,259.2685,186.0,234.02914
307.0,265.28876,237.0,231.0108
259.0,273.1422,223.0,233.90813
302.0,270.75592,251.0,225.01562
253.0,279.50162,251.0,242.27246
299.0,265.56934,226.0,225.18108
259.0,265.91302,274.0,235.71663
292.0,281.23996,232.0,244.19363
251.0,277.23322,277.0,245.4482
338.0,297.62518,251.0,264.50842
286.0,293.96222,307.0,257.4076
305.0,298.10236,259.0,271.3728
310.0,318.4576,302.0,273.9288
356.0,314.5694,253.0,297.60895
332.0,333.96307,299.0,303.24817
320.0,322.6662,259.0,306.19727
245.0,309.95197,292.0,301.2301
360.0,321.1521,251.0,308.4614
353.0,309.90085,338.0,299.86588
323.0,309.27527,286.0,297.86514
310.0,295.31488,305.0,285.529
305.0,299.65164,310.0,288.04132
299.0,306.09982,356.0,300.81808
325.0,295.00183,332.0,294.46997
389.0,313.87567,320.0,313.47253
268.0,321.30328,245.0,315.78134
368.0,323.73312,360.0,321.2075
356.0,335.20123,353.0,324.94308
251.0,327.6629,323.0,324.39673
374.0,339.5531,310.0,317.94257
356.0,342.81622,305.0,326.92435
350.0,343.64856,299.0,324.79114
334.0,356.66837,325.0,337.32062
360.0,350.30017,389.0,324.42303
392.0,358.72455,268.0,330.77176
360.0,367.8051,368.0,343.9151
255.0,393.40668,356.0,361.50385
385.0,388.8133,251.0,348.1789
392.0,400.75192,374.0,352.6067
356.0,379.43115,356.0,351.95978
378.0,390.32468,350.0,354.49405
364.0,366.0371,334.0,346.406
368.0,361.6142,360.0,346.05496
360.0,354.53516,392.0,340.81647
176.0,366.156,360.0,346.15668
413.0,391.82166,255.0,366.60657
325.0,386.9204,385.0,370.14896
346.0,378.95972,392.0,359.06738
329.0,383.69055,356.0,368.8114
320.0,378.93558,378.0,361.61142
341.0,363.19577,364.0,360.39178
353.0,359.67224,368.0,358.63022
332.0,354.1224,360.0,354.53287
383.0,357.39062,176.0,349.2068
434.0,344.43585,413.0,345.97568
289.0,347.1261,325.0,346.89392
385.0,325.0768,346.0,327.31305
350.0,328.29495,329.0,336.1814
392.0,331.5406,320.0,335.03528
262.0,331.284,341.0,342.34912
334.0,327.62595,353.0,333.45978
323.0,316.76578,332.0,322.4084
364.0,334.20126,383.0,334.88962
325.0,341.3358,434.0,326.7992
251.0,334.52094,289.0,330.3704
346.0,343.38586,385.0,344.4372
299.0,358.0154,350.0,354.99768
323.0,333.61932,392.0,340.43784
437.0,347.8755,262.0,354.9041
389.0,341.99387,334.0,343.75256
295.0,357.2572,323.0,362.8595
356.0,340.50116,364.0,348.71783
360.0,338.32953,325.0,350.1165
313.0,330.2457,251.0,333.44308
307.0,321.52585,346.0,328.77292
323.0,310.42163,299.0,332.46768
310.0,315.21823,323.0,321.99
398.0,317.13763,437.0,320.05106
350.0,324.38806,389.0,322.93484
316.0,329.27887,295.0,331.01907
380.0,352.69275,356.0,342.93195
411.0,343.40152,360.0,336.4145
262.0,360.1801,313.0,353.08893
343.0,341.9203,307.0,339.66864
350.0,347.094,323.0,348.63348
325.0,329.95374,310.0,333.97906
329.0,340.4027,398.0,344.62866
368.0,317.85294,350.0,335.29605
323.0,312.40555,316.0,325.19022
310.0,308.26715,380.0,325.43207
274.0,317.75146,411.0,334.23352
356.0,320.46375,262.0,333.23117
247.0,329.18283,343.0,338.1855
329.0,324.94894,350.0,335.31195
313.0,307.51752,325.0,327.73224
268.0,322.9157,329.0,337.96234
404.0,318.6947,368.0,332.2002
364.0,315.24716,323.0,329.44995
419.0,297.70898,310.0,324.71857
383.0,305.05237,274.0,326.25256
316.0,298.1739,356.0,314.35974
305.0,293.4734,247.0,315.73953
350.0,301.36884,329.0,313.88678
368.0,319.78656,313.0,318.3308
313.0,308.4483,268.0,310.20587
350.0,315.6604,404.0,316.8658
334.0,311.45917,364.0,315.7781
360.0,313.0381,419.0,311.98743
305.0,321.77716,383.0,320.09637
368.0,331.45493,316.0,323.59674
353.0,338.6637,305.0,342.989
383.0,344.69772,350.0,343.69812
323.0,339.61636,368.0,339.85284
380.0,340.73572,313.0,343.09528
378.0,343.90045,350.0,340.6682
320.0,345.34024,334.0,344.0497
259.0,337.6273,360.0,342.30975
380.0,342.97076,305.0,347.3838
313.0,329.67874,368.0,338.64368
193.0,326.18158,353.0,333.69843
299.0,312.5247,383.0,325.2693
343.0,312.30087,323.0,324.1518
190.0,312.33054,380.0,318.088
404.0,323.47113,378.0,328.8252
286.0,315.95386,320.0,323.34485
350.0,321.6131,259.0,329.10962
332.0,325.47284,380.0,344.3628
353.0,324.1193,313.0,336.4599
247.0,311.53934,193.0,322.93585
310.0,314.78107,299.0,329.30756
307.0,311.10623,343.0,323.54578
302.0,295.5984,190.0,306.46075
346.0,286.2472,404.0,300.13242
268.0,289.2259,286.0,297.22427
286.0,278.1225,350.0,291.08136
281.0,294.10187,332.0,303.0115
302.0,282.3125,353.0,287.2709
234.0,291.01422,247.0,306.41412
93.0,295.4714,310.0,301.24457
199.0,288.0864,307.0,300.3167
277.0,287.924,302.0,299.59723
350.0,285.59247,346.0,296.06
281.0,287.99658,268.0,299.62616
305.0,301.1879,286.0,308.3139
325.0,316.98297,281.0,317.62582
305.0,287.3691,302.0,290.04733
274.0,284.69492,234.0,295.5817
274.0,275.8463,93.0,281.82263
289.0,271.97266,199.0,281.24286
265.0,263.9863,277.0,271.43726
281.0,249.5018,350.0,256.5297
310.0,251.80646,281.0,257.89966
251.0,245.48767,305.0,257.81522
255.0,252.96436,325.0,262.89658
247.0,245.29497,305.0,259.27902
207.0,277.36652,274.0,271.4934
281.0,276.80112,274.0,269.85138
251.0,310.3177,289.0,279.04852
253.0,317.91272,265.0,296.2718
253.0,292.97467,281.0,290.2143
226.0,295.7595,310.0,298.2976
230.0,298.86035,251.0,286.1211
232.0,291.53433,255.0,273.41388
265.0,293.39398,247.0,276.90466
214.0,292.88483,207.0,276.3368
255.0,273.9277,281.0,265.4519
205.0,272.57883,251.0,274.10544
237.0,243.5557,253.0,256.60876
196.0,246.20619,253.0,259.43948
237.0,247.12701,226.0,241.11302
230.0,240.40025,230.0,279.1417
251.0,230.8236,232.0,264.8338
230.0,223.3349,265.0,256.6027
262.0,235.06544,214.0,269.2565
247.0,263.1078,255.0,276.5724
251.0,260.38745,205.0,272.51706
226.0,230.97537,237.0,251.3537
207.0,219.3288,196.0,249.3056
220.0,210.00578,237.0,235.2415
199.0,207.73323,230.0,236.73668
168.0,200.08441,251.0,230.20998
220.0,194.27185,230.0,226.67032
190.0,187.76659,262.0,219.4739
166.0,186.89659,247.0,218.64174
172.0,183.7517,251.0,212.75069
196.0,185.04242,226.0,214.21964
183.0,181.19186,207.0,212.28175
138.0,187.8975,220.0,226.6899
88.0,183.53162,199.0,222.33128
88.0,181.43863,168.0,218.01431
88.0,161.00577,220.0,209.21886
88.0,161.50941,190.0,206.24289
88.0,152.2005,166.0,193.48029
97.0,150.45787,172.0,192.07718
178.0,146.56529,196.0,192.66484
147.0,134.89178,183.0,189.76509
114.0,118.12041,138.0,175.59042
117.0,106.203804,88.0,165.73402
88.0,101.76955,88.0,159.29866
88.0,92.0818,88.0,146.75455
88.0,95.95843,88.0,132.07722
88.0,94.805504,88.0,120.74525
88.0,91.82838,97.0,107.21688
88.0,87.48171,178.0,100.3321
88.0,85.02485,147.0,92.037445
88.0,84.90168,114.0,88.40445
88.0,85.177734,117.0,92.87964
88.0,89.24502,88.0,96.853935
88.0,94.34482,88.0,100.97446
93.0,93.34474,88.0,96.74923
88.0,91.575356,88.0,91.46512
88.0,87.96674,88.0,88.60324
88.0,86.7423,88.0,85.11467
88.0,88.31616,88.0,84.81338
88.0,86.783104,88.0,88.71182
88.0,88.60621,88.0,90.47086
88.0,88.78795,88.0,91.07128
88.0,88.05371,88.0,89.07583
88.0,86.92742,93.0,87.4526
88.0,86.952156,88.0,87.75504
88.0,87.04935,88.0,87.82404
88.0,87.8211,88.0,89.62108
88.0,87.31518,88.0,88.35278
93.0,87.76445,88.0,88.92023
88.0,86.9882,88.0,87.740425
88.0,87.483246,88.0,88.61753
88.0,87.37685,88.0,88.751854
88.0,88.347916,88.0,89.737045
88.0,87.39438,88.0,89.334335
88.0,88.44038,88.0,89.194916
88.0,88.20031,88.0,88.617645
88.0,88.44474,88.0,88.506134
93.0,89.01269,93.0,88.770004
88.0,88.39701,88.0,87.595406
88.0,89.10558,88.0,87.47916
88.0,94.61891,88.0,87.44767
88.0,102.66986,88.0,89.579254
88.0,118.28006,88.0,91.89243
88.0,118.81316,88.0,91.4018
153.0,147.37924,88.0,88.0726
172.0,165.08838,88.0,86.859024
202.0,165.97916,93.0,87.481
220.0,188.08829,88.0,89.41805
183.0,191.10359,88.0,93.814255
234.0,203.8921,88.0,112.248795
207.0,205.57938,88.0,118.25149
202.0,214.30602,88.0,125.35297
199.0,213.80966,88.0,126.258965
183.0,223.7833,153.0,142.91963
253.0,228.5888,172.0,152.2243
232.0,234.69365,202.0,161.9963
295.0,244.74017,220.0,174.97426
286.0,254.39572,183.0,179.78894
274.0,286.6679,234.0,198.32368
241.0,307.88193,207.0,223.50389
302.0,305.86438,202.0,219.1785
245.0,312.56076,199.0,241.14998
234.0,317.46487,183.0,239.39885
286.0,303.36646,253.0,244.14664
277.0,305.9101,232.0,239.30545
284.0,333.77197,295.0,251.501
353.0,321.66354,286.0,255.26834
380.0,324.97296,274.0,258.05652
316.0,343.45892,241.0,268.77267
323.0,373.80038,302.0,294.3807
302.0,374.64438,245.0,286.8303
380.0,372.74005,234.0,296.21133
329.0,383.09097,286.0,305.156
343.0,374.5719,277.0,307.05798
350.0,392.85876,284.0,307.13046
385.0,377.5921,353.0,306.2126
431.0,413.0511,380.0,329.4799
455.0,390.38196,316.0,332.7152
422.0,388.61658,323.0,338.99063
360.0,375.97452,302.0,334.68976
380.0,389.34445,380.0,345.86182
368.0,379.88055,329.0,339.62234
408.0,383.69427,343.0,348.5655
289.0,393.3344,350.0,359.94638
334.0,398.13992,385.0,378.36874
334.0,381.2973,431.0,370.8877
380.0,370.31665,455.0,383.29327
425.0,374.03275,422.0,359.93976
353.0,375.5434,360.0,367.6322
449.0,412.47925,380.0,397.22986
310.0,414.1462,368.0,407.64185
389.0,405.32706,408.0,404.12177
437.0,368.9853,289.0,380.5665
398.0,362.60892,334.0,380.26752
400.0,354.18817,334.0,384.52982
408.0,343.8352,380.0,367.98984
439.0,338.73602,425.0,356.28516
425.0,329.12415,353.0,345.17215
332.0,326.3604,449.0,353.74396
479.0,348.37543,310.0,381.17627
341.0,367.2225,389.0,370.7116
525.0,367.18555,437.0,388.82083
350.0,385.69257,398.0,387.9427
491.0,376.9281,400.0,387.99353
338.0,366.79254,408.0,392.35944
486.0,359.87488,439.0,374.61636
507.0,355.95898,425.0,378.6231
452.0,355.43237,332.0,377.04504
350.0,358.6903,479.0,380.00098
346.0,376.51526,341.0,394.95288
316.0,367.66425,525.0,388.3937
284.0,374.4253,350.0,395.8094
383.0,365.6731,491.0,389.7495
286.0,368.82138,338.0,401.4649
374.0,353.15054,486.0,379.85187
325.0,357.33008,507.0,389.7303
343.0,349.2484,452.0,378.15054
385.0,347.82422,350.0,378.93134
419.0,367.7227,346.0,400.30948
360.0,353.36145,316.0,386.1527
360.0,352.40833,284.0,395.57523
371.0,341.1328,383.0,373.79504
346.0,334.39563,286.0,364.95447
262.0,323.42896,374.0,344.89685
332.0,327.08566,325.0,349.7519
398.0,323.1709,343.0,335.17603
371.0,332.2741,385.0,355.3508
392.0,335.4824,419.0,339.38235
329.0,336.56995,360.0,339.6969
364.0,343.4132,360.0,344.93307
364.0,340.03363,371.0,338.03265
350.0,341.6787,346.0,344.9958
419.0,341.41742,262.0,346.6584
323.0,347.2402,332.0,355.84302
360.0,343.4583,398.0,357.5382
323.0,343.79852,371.0,350.44165
385.0,332.09915,392.0,338.28363
299.0,327.95453,329.0,341.07343
341.0,340.36847,364.0,346.10864
259.0,349.63843,364.0,356.60245
334.0,343.24017,350.0,346.32898
371.0,341.56525,419.0,352.69855
329.0,338.91077,323.0,348.09473
360.0,336.8466,360.0,348.1786
325.0,331.5982,323.0,350.09198
295.0,337.1285,385.0,352.19473
389.0,332.41125,299.0,349.74664
395.0,327.91684,341.0,344.65906
411.0,331.22733,259.0,348.74597
356.0,329.30414,334.0,346.19397
360.0,329.8891,371.0,342.6754
356.0,320.1684,329.0,333.22787
368.0,326.58563,360.0,330.78598
299.0,318.18784,325.0,327.8811
346.0,324.811,295.0,332.71188
292.0,330.31934,389.0,340.7099
241.0,340.42957,395.0,338.22955
305.0,330.951,411.0,331.09454
247.0,329.98303,356.0,333.4973
320.0,324.78488,360.0,335.07498
383.0,342.77637,356.0,353.12012
364.0,349.00143,368.0,361.57648
374.0,346.1396,299.0,359.7911
343.0,345.05518,346.0,365.90027
383.0,329.0606,292.0,347.58282
146.0,334.2491,241.0,353.48224
150.0,322.9458,305.0,342.57974
153.0,321.95337,247.0,337.75928
419.0,321.59677,320.0,333.82843
141.0,330.00778,383.0,337.214
146.0,322.08273,364.0,321.3046
147.0,311.74463,374.0,317.61264
389.0,324.78748,343.0,320.0855
155.0,300.53116,383.0,313.49344
151.0,321.74472,146.0,325.7833
148.0,327.043,150.0,331.80014
540.0,339.14117,153.0,341.8842
161.0,332.19107,419.0,330.1837
160.0,319.2044,141.0,318.2169
449.0,347.08356,146.0,268.75198
154.0,299.59598,147.0,299.8426
148.0,277.2793,389.0,274.186
152.0,274.88507,155.0,269.1494
159.0,290.80316,151.0,240.0716
158.0,261.57886,148.0,236.70964
160.0,288.45447,540.0,241.93219
153.0,262.04935,161.0,238.11592
153.0,255.77658,160.0,206.91864
159.0,268.62207,449.0,253.99707
162.0,270.50043,154.0,258.5763
165.0,281.45508,148.0,259.4839
268.0,295.28146,152.0,279.55658
271.0,257.79114,159.0,244.18848
268.0,280.158,158.0,278.1135
234.0,248.75775,160.0,234.8753
163.0,240.67476,153.0,232.87152
205.0,281.38678,153.0,238.918
245.0,251.57298,159.0,208.83536
216.0,209.53249,162.0,185.37444
226.0,197.4824,165.0,170.22443
232.0,176.314,268.0,158.79546
251.0,180.93571,271.0,160.96405
268.0,181.50546,268.0,164.39165
230.0,183.21762,234.0,178.78284
262.0,205.14531,163.0,201.46788
234.0,235.93048,205.0,215.69205
247.0,234.98274,245.0,217.6924
232.0,227.75066,216.0,215.12381
211.0,245.88518,226.0,231.7401
232.0,254.44455,232.0,237.6989
196.0,247.60681,251.0,236.96722
247.0,240.96834,268.0,231.36949
310.0,244.40694,230.0,227.5308
281.0,229.22139,262.0,225.26263
265.0,236.33104,234.0,235.26477
295.0,237.25761,247.0,238.83727
259.0,247.30876,232.0,249.8112
245.0,250.44733,211.0,243.39601
265.0,268.3341,232.0,254.9527
265.0,269.875,196.0,258.03473
284.0,265.40942,247.0,251.97711
223.0,271.78397,310.0,258.30646
245.0,269.80844,281.0,255.66199
247.0,270.80835,265.0,255.96184
166.0,273.00687,295.0,263.76337
237.0,270.4431,259.0,264.23383
334.0,275.61383,245.0,267.43744
259.0,284.83072,265.0,274.66895
302.0,284.92477,265.0,278.3832
265.0,286.4925,284.0,283.26782
271.0,284.76178,223.0,283.31384
292.0,284.47424,245.0,284.61694
316.0,286.96536,247.0,291.16818
251.0,283.7532,166.0,293.0627
262.0,275.46124,237.0,282.11008
299.0,266.5016,334.0,272.5945
284.0,254.26425,259.0,265.56412
230.0,250.1759,302.0,264.10614
289.0,245.21773,265.0,261.30765
299.0,252.40149,271.0,271.76056
292.0,250.75516,292.0,274.7776
284.0,238.63081,316.0,267.8933
251.0,234.82346,251.0,272.57895
253.0,231.6717,262.0,273.743
253.0,239.05159,299.0,282.03595
234.0,246.1543,284.0,270.2503
253.0,247.89508,230.0,271.41345
253.0,240.43985,289.0,272.68198
255.0,240.89943,299.0,274.91354
262.0,245.39507,292.0,265.29868
255.0,246.51651,284.0,262.3944
245.0,247.62997,251.0,263.87665
205.0,240.9644,253.0,267.92642
251.0,239.94086,253.0,265.65112
205.0,233.8764,234.0,261.17413
181.0,230.27174,253.0,256.93207
193.0,224.63551,253.0,256.33813
234.0,222.29094,255.0,250.3232
207.0,215.11546,262.0,240.62157
193.0,212.3739,255.0,236.38649
216.0,197.00072,245.0,223.67853
226.0,196.03719,205.0,222.81227
223.0,197.22314,251.0,225.78047
220.0,195.63611,205.0,220.44908
168.0,198.54765,181.0,218.99265
196.0,227.22507,193.0,247.57236
220.0,221.56616,234.0,236.61642
223.0,207.18614,207.0,224.8322
193.0,194.94467,193.0,218.19865
205.0,191.15839,216.0,219.4869
166.0,182.0255,226.0,212.54832
186.0,177.86053,223.0,211.79611
178.0,167.21962,220.0,207.52965
176.0,159.95499,168.0,203.9784
156.0,161.05719,196.0,204.72467
159.0,157.73383,220.0,207.91429
186.0,140.74045,223.0,195.49033
196.0,130.17949,193.0,188.29463
181.0,125.43435,205.0,180.62538
193.0,121.922676,166.0,188.37468
159.0,130.81937,186.0,186.92479
168.0,124.14712,178.0,185.26897
97.0,105.93967,176.0,169.58235
88.0,104.858765,156.0,163.82812
147.0,97.278244,159.0,149.52032
102.0,97.6446,186.0,146.55937
88.0,94.70495,196.0,138.77997
88.0,91.167145,181.0,135.81027
88.0,86.80496,193.0,129.95639
88.0,83.861206,159.0,129.18933
88.0,86.07475,168.0,123.560356
88.0,86.909035,97.0,127.70632
88.0,86.787186,88.0,122.02246
88.0,89.41475,147.0,117.411255
88.0,94.372536,102.0,108.41877
88.0,92.248215,88.0,98.26776
88.0,91.56544,88.0,93.66048
88.0,88.68946,88.0,89.17356
88.0,87.59228,88.0,88.7679
88.0,83.762245,88.0,85.14918
88.0,85.162796,88.0,86.5146
88.0,84.016365,88.0,84.93127
88.0,86.8441,88.0,87.13304
88.0,87.62395,88.0,87.92151
88.0,86.86682,88.0,86.3489
88.0,87.77206,88.0,86.94078
88.0,87.979805,88.0,87.18988
88.0,87.39132,88.0,86.18096
88.0,86.7329,88.0,85.832535
88.0,85.998604,88.0,85.13968
88.0,86.678116,88.0,86.30579
114.0,86.96846,88.0,86.265465
93.0,87.722084,88.0,86.802536
88.0,87.05313,88.0,85.99754
88.0,87.5714,88.0,87.44901
88.0,87.47515,88.0,86.52359
88.0,86.730515,88.0,85.46599
88.0,88.58868,88.0,89.51934
88.0,87.76294,88.0,88.99818
88.0,87.70679,88.0,89.19348
88.0,86.61893,114.0,88.13347
88.0,87.40868,93.0,89.42628
88.0,86.89702,88.0,88.56474
88.0,87.90433,88.0,88.06835
88.0,88.42167,88.0,88.80673
88.0,88.574104,88.0,88.55217
88.0,88.19546,88.0,86.45575
88.0,89.07842,88.0,87.27058
88.0,94.28253,88.0,87.41982
88.0,94.25987,88.0,87.735985
88.0,106.182014,88.0,90.72517
88.0,115.42194,88.0,90.68333
88.0,111.51504,88.0,89.732605
178.0,152.10277,88.0,88.454315
186.0,170.91864,88.0,85.46062
199.0,170.95667,88.0,86.735886
211.0,176.9838,88.0,86.890884
214.0,191.24054,88.0,90.308815
214.0,200.95407,88.0,100.31751
199.0,199.57547,88.0,108.78824
199.0,219.79262,88.0,128.22583
234.0,224.06834,88.0,128.28676
262.0,228.05064,178.0,144.81778
286.0,239.39993,186.0,152.00339
223.0,233.19186,199.0,158.47885
281.0,258.74823,211.0,180.27798
268.0,288.62488,214.0,184.64532
299.0,305.6461,214.0,211.9318
241.0,326.5856,199.0,223.01291
334.0,280.70706,199.0,223.38614
320.0,307.3555,234.0,238.04149
286.0,296.21185,262.0,245.9925
223.0,296.75793,286.0,242.39752
404.0,317.1757,223.0,261.32703
368.0,372.49017,281.0,288.92752
334.0,397.33398,268.0,311.05627
411.0,376.68997,299.0,285.09366
320.0,379.24054,241.0,289.6488
380.0,351.10352,334.0,277.06552
389.0,356.99637,320.0,295.1192
360.0,359.14716,286.0,300.1045
380.0,403.8193,223.0,330.09174
398.0,457.36578,404.0,331.20108
469.0,424.7588,368.0,353.8606
479.0,454.08746,334.0,359.34875
434.0,418.19714,411.0,353.1137
431.0,407.06934,320.0,357.44946
439.0,400.5459,380.0,357.68494
400.0,420.51584,389.0,377.66888
449.0,419.23776,360.0,384.47235
459.0,426.73138,380.0,385.74036
473.0,423.02432,398.0,391.06992
439.0,450.15768,469.0,420.7823
332.0,485.81067,479.0,438.62628
343.0,427.99106,434.0,396.48022
378.0,428.612,431.0,412.7746
486.0,424.16345,439.0,415.09186
509.0,413.06497,400.0,414.80682
419.0,431.6883,449.0,435.4533
398.0,415.61066,459.0,422.54523
338.0,418.53857,473.0,423.2831
413.0,402.64923,439.0,418.23224
455.0,396.91382,332.0,408.23218
411.0,404.3227,343.0,423.7522
299.0,394.0019,378.0,415.64606
149.0,400.88345,486.0,422.44678
142.0,389.04382,509.0,405.93988
419.0,393.15475,419.0,411.09433
259.0,401.22006,398.0,414.45605
408.0,397.77014,338.0,418.72235
422.0,403.25076,413.0,425.81192
360.0,408.14832,455.0,428.62595
374.0,391.59497,411.0,408.59235
346.0,387.97168,299.0,417.09686
473.0,374.30316,149.0,396.39264
268.0,358.50452,142.0,383.4179
374.0,359.46106,419.0,384.51202
316.0,340.2848,259.0,354.18372
338.0,334.2483,408.0,339.0334
343.0,330.10135,422.0,330.11255
313.0,319.9754,360.0,322.48523
338.0,329.77252,374.0,342.97156
383.0,332.19965,346.0,329.13947
289.0,342.17563,473.0,338.41406
281.0,350.68018,268.0,349.90192
274.0,354.1217,374.0,345.42035
299.0,348.69632,316.0,356.93384
332.0,351.50293,338.0,364.89752
292.0,349.151,343.0,361.5188
259.0,332.919,313.0,342.76172
320.0,336.8132,338.0,349.96704
251.0,337.08304,383.0,347.68326
265.0,347.18274,289.0,347.15997
346.0,333.76532,281.0,341.65222
277.0,353.14362,274.0,351.02942
259.0,336.9726,299.0,338.14255
281.0,342.96838,332.0,341.2242
277.0,339.23914,292.0,337.44254
299.0,351.17694,259.0,349.11145
265.0,337.18756,320.0,332.23572
284.0,317.77872,251.0,320.78918
316.0,318.7478,265.0,322.61282
259.0,314.93884,346.0,312.02478
237.0,311.4578,277.0,311.26486
302.0,315.9087,259.0,308.66013
292.0,301.13666,281.0,308.32782
360.0,296.85602,277.0,298.30566
265.0,303.0766,299.0,303.62103
241.0,295.3551,265.0,289.48248
341.0,298.60568,284.0,294.96002
302.0,294.9592,316.0,292.64484
323.0,301.87183,259.0,301.18076
395.0,294.30127,237.0,293.54425
343.0,303.09955,302.0,301.32547
323.0,293.41473,292.0,295.3368
271.0,298.12402,360.0,293.03668
310.0,305.17297,265.0,294.8149
255.0,300.8861,241.0,295.49612
265.0,314.95844,341.0,310.56174
360.0,297.33572,302.0,293.1604
356.0,302.81845,323.0,299.38226
350.0,312.0042,395.0,305.3869
295.0,309.329,343.0,301.8779
292.0,321.1518,323.0,315.25516
332.0,320.46698,271.0,318.8749
360.0,329.49997,310.0,321.21045
332.0,328.45557,255.0,324.469
389.0,331.48413,265.0,321.83267
413.0,331.363,360.0,321.8981
341.0,324.10202,356.0,327.2516
360.0,316.4308,350.0,320.12732
459.0,320.2592,295.0,322.55655
389.0,323.89987,292.0,321.2653
332.0,334.0802,332.0,322.41077
313.0,327.4862,360.0,320.48132
422.0,334.94687,332.0,326.88104
364.0,340.229,389.0,334.76044
286.0,329.80145,413.0,325.83844
255.0,321.2179,341.0,327.61783
323.0,326.1071,360.0,333.542
305.0,330.85956,459.0,342.34802
378.0,347.12994,389.0,349.92694
295.0,349.88696,332.0,358.37164
253.0,347.41467,313.0,362.73956
320.0,351.44852,422.0,366.4829
281.0,348.63788,364.0,363.35608
284.0,323.78308,286.0,344.05792
237.0,320.71213,255.0,343.08282
292.0,325.41275,323.0,346.79285
281.0,310.51276,305.0,336.55228
305.0,303.00867,378.0,320.03687
292.0,310.59668,295.0,323.6327
295.0,295.78693,253.0,312.58063
271.0,305.9275,320.0,326.63962
284.0,309.4012,281.0,322.6264
284.0,311.26172,284.0,317.3811
271.0,309.31323,237.0,313.49734
193.0,295.87973,292.0,305.6795
232.0,288.08112,281.0,298.91174
281.0,279.72168,305.0,290.25128
262.0,273.503,292.0,284.15662
268.0,268.70554,295.0,279.60162
265.0,260.70035,271.0,269.94073
247.0,259.49597,284.0,268.8179
247.0,265.307,284.0,273.50992
245.0,268.26855,271.0,278.83987
237.0,275.1512,193.0,281.87695
253.0,269.81384,232.0,278.34854
247.0,270.70605,281.0,281.08838
237.0,268.13422,262.0,272.97992
292.0,263.66016,268.0,264.85986
226.0,269.50882,265.0,267.62665
262.0,264.92505,247.0,266.6599
277.0,263.61536,247.0,265.61755
286.0,261.90707,245.0,259.1837
196.0,271.0739,237.0,264.12305
292.0,266.20154,253.0,255.21478
230.0,262.67834,247.0,260.58054
323.0,265.89066,237.0,260.53174
364.0,259.73834,292.0,257.22836
316.0,262.86273,226.0,254.19621
277.0,258.4734,262.0,255.11276
255.0,267.44656,277.0,257.37598
295.0,261.07013,286.0,252.72534
374.0,272.88983,196.0,260.1264
320.0,273.66956,292.0,263.33606
310.0,277.7427,230.0,270.90933
313.0,280.7542,323.0,272.90585
329.0,285.33167,364.0,276.9248
302.0,284.46774,316.0,274.24216
281.0,280.94345,277.0,276.12988
341.0,284.39627,255.0,285.10272
307.0,288.1528,295.0,287.45648
268.0,293.0917,374.0,295.34625
259.0,292.75433,320.0,287.3348
313.0,291.78848,310.0,291.87286
277.0,299.17972,313.0,296.72543
329.0,300.31525,329.0,306.43524
343.0,301.506,302.0,306.714
313.0,304.51733,281.0,310.26147
299.0,304.42694,341.0,311.79156
346.0,304.20532,307.0,314.53476
320.0,304.56052,268.0,315.17828
262.0,309.32297,259.0,324.3105
253.0,309.13922,313.0,324.02087
360.0,305.79272,277.0,319.99213
316.0,296.15945,329.0,303.04062
286.0,284.44266,343.0,287.3077
259.0,283.0966,313.0,288.31146
265.0,284.3769,299.0,295.13306
302.0,281.19125,346.0,295.06174
286.0,275.58368,320.0,294.9094
299.0,274.38666,262.0,302.73404
302.0,277.5418,253.0,309.42493
245.0,257.50006,360.0,286.22223
271.0,262.04803,316.0,287.465
329.0,263.00656,286.0,282.15247
268.0,262.7694,259.0,282.71118
281.0,263.7471,265.0,284.14078
299.0,260.854,302.0,287.0721
186.0,257.3757,286.0,280.1505
220.0,247.34674,299.0,277.74963
305.0,239.94878,302.0,272.2668
281.0,245.66661,245.0,274.63467
230.0,237.61644,271.0,269.701
216.0,252.19545,329.0,280.69135
214.0,240.0407,268.0,264.34988
223.0,232.02596,281.0,260.03278
216.0,239.02652,299.0,266.95966
223.0,243.21092,186.0,270.4134
207.0,236.70306,220.0,268.91104
220.0,236.20682,305.0,263.2401
251.0,229.9112,281.0,252.11345
230.0,232.56743,230.0,250.98224
251.0,223.39468,216.0,242.22322
223.0,218.16492,214.0,242.31793
223.0,228.5097,223.0,248.86514
181.0,220.20377,216.0,237.25851
214.0,212.851,223.0,227.56802
223.0,208.31886,207.0,225.91884
202.0,199.07477,220.0,225.62613
226.0,191.82333,251.0,217.88274
166.0,190.90817,230.0,213.44273
156.0,173.03955,251.0,202.36627
128.0,163.8512,223.0,200.02374
111.0,150.09152,223.0,194.41794
153.0,147.88765,181.0,197.45964
196.0,135.95139,214.0,192.56609
168.0,143.23929,223.0,193.88635
99.0,136.80531,202.0,192.22116
88.0,129.52748,226.0,190.34155
88.0,120.27331,166.0,189.88399
145.0,131.75256,156.0,200.43806
